master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,total_order_num,total_customer_value,recency,tenure,avg_order_value,online_ratio,cluster,ward_cluster
5999c1c2-2207-11ea-ba6f-000d3a38a36f,Android App,Android App,2019-11-02,2021-04-29,2021-04-29,2019-11-02,2.0,1.0,279.97,560.69,[],3.0,840.6600000000001,33,577,280.22,0.6666666666666666,2,2
9b38a116-8d69-11ea-8f41-000d3a38a36f,Android App,Offline,2020-04-18,2020-10-26,2020-06-07,2020-10-26,3.0,1.0,299.98,793.85,"[ERKEK, AKTIFSPOR]",4.0,1093.83,218,409,273.4575,0.75,0,2
cae4ca30-aaf6-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-11-17,2021-04-10,2018-11-23,2021-04-10,6.0,1.0,184.87,383.94,[KADIN],7.0,568.81,52,1657,81.25857142857141,0.8571428571428571,3,2
8c779e68-aed8-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-10-30,2021-05-17,2018-10-30,2021-05-17,1.0,1.0,248.94,119.99,"[KADIN, AKTIFSPOR]",2.0,368.93,15,945,184.465,0.5,2,0
a0f73062-ab0c-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-05-08,2021-02-08,2019-08-01,2021-02-08,9.0,3.0,423.92,1215.32,"[KADIN, AKTIFSPOR]",12.0,1639.24,113,1485,136.60333333333332,0.75,3,0
414725c0-b0be-11e9-9757-000d3a38a36f,Desktop,Offline,2019-04-20,2020-11-08,2020-06-02,2020-11-08,3.0,2.0,450.71,559.94,"[ERKEK, KADIN, AKTIFSPOR]",5.0,1010.6500000000001,205,773,202.13000000000002,0.6,0,2
3190ab94-2f42-11ea-8467-000d3a38a36f,Desktop,Offline,2019-07-28,2020-12-03,2020-11-27,2020-12-03,1.0,3.0,287.97,151.99,"[ERKEK, KADIN]",4.0,439.96000000000004,180,674,109.99000000000001,0.25,1,1
52838e04-a11f-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-17,2021-05-21,2021-05-21,2019-10-08,17.0,11.0,840.83,3512.87,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",28.0,4353.7,11,835,155.4892857142857,0.6071428571428571,3,0
1eee7d46-6fab-11ea-b40c-000d3a38a36f,Desktop,Offline,2020-03-28,2020-10-24,2020-03-28,2020-10-24,1.0,1.0,83.48,503.84,"[KADIN, AKTIFSPOR]",2.0,587.3199999999999,220,430,293.65999999999997,0.5,0,0
98928afc-2465-11ea-a30f-000d3a38a36f,Android App,Android App,2019-09-11,2021-03-01,2021-03-01,2019-09-11,1.0,1.0,119.99,102.03,"[ERKEK, COCUK]",2.0,222.01999999999998,92,629,111.00999999999999,0.5,2,0
3c102180-a720-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-11-21,2021-05-04,2021-05-04,2019-11-01,6.0,1.0,199.99,978.88,[KADIN],7.0,1178.87,28,2384,168.41,0.8571428571428571,3,2
962e8b00-888f-11eb-9391-000d3a38a36f,Desktop,Offline,2021-03-18,2021-04-16,2021-03-18,2021-04-16,1.0,1.0,184.98,104.99,"[KADIN, AKTIFSPOR]",2.0,289.96999999999997,46,75,144.98499999999999,0.5,2,0
9fb4b844-5bd0-11ea-93e0-000d3a38a36f,Android App,Android App,2020-01-08,2020-06-27,2020-06-27,2020-01-08,1.0,1.0,159.99,127.98,[ERKEK],2.0,287.97,339,510,143.985,0.5,0,1
d670b55e-a6e5-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-12-14,2021-05-10,2021-05-10,2019-12-28,7.0,2.0,119.96,1597.58,"[AKTIFCOCUK, KADIN]",9.0,1717.54,22,535,190.83777777777777,0.7777777777777778,3,0
16bd096a-b009-11e9-9757-000d3a38a36f,Desktop,Offline,2019-02-14,2021-01-14,2019-03-21,2021-01-14,1.0,7.0,542.4,209.99,"[ERKEK, COCUK, KADIN]",8.0,752.39,138,838,94.04875,0.125,1,0
d56219d8-aeaa-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2020-05-21,2021-02-14,2021-02-14,2020-11-13,5.0,1.0,230.74,651.91,"[ERKEK, KADIN]",6.0,882.65,107,376,147.10833333333332,0.8333333333333334,3,2
5fd18e42-b102-11e9-9757-000d3a38a36f,Android App,Offline,2020-12-16,2021-05-26,2021-05-11,2021-05-26,2.0,2.0,199.98,424.67,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",4.0,624.65,6,167,156.1625,0.5,2,0
6d0a664c-ad01-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-28,2021-03-01,2021-03-01,2020-06-19,1.0,4.0,354.94,153.59,[ERKEK],5.0,508.53,92,704,101.70599999999999,0.2,1,0
56588c04-11f0-11ea-916f-000d3a38a36f,Android App,Offline,2019-02-23,2020-07-06,2019-11-10,2020-07-06,2.0,3.0,347.95,229.97,[KADIN],5.0,577.92,330,829,115.58399999999999,0.4,0,1
0f0961e6-abdb-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-03-30,2020-07-27,2020-07-27,2020-03-05,5.0,2.0,159.97,384.94,[ERKEK],7.0,544.91,309,1159,77.8442857142857,0.7142857142857143,0,1
5e83b242-a985-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-01-15,2021-03-17,2021-03-17,2020-01-04,17.0,1.0,114.99,2124.58,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",18.0,2239.5699999999997,76,1964,124.42055555555554,0.9444444444444444,3,2
ebf514d4-ac07-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-02-05,2020-11-20,2020-11-20,2019-10-02,9.0,1.0,299.99,1312.49,[AKTIFSPOR],10.0,1612.48,193,1212,161.248,0.9,3,2
d252b61e-1f23-11ea-87bf-000d3a38a36f,Ios App,Ios App,2019-06-29,2020-07-02,2020-07-02,2019-10-31,1.0,2.0,219.98,233.91,[AKTIFSPOR],3.0,453.89,334,703,151.29666666666665,0.3333333333333333,0,1
1fc787f0-abd2-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-02-09,2020-12-28,2020-07-21,2020-12-28,4.0,1.0,100.98,683.26,[ERKEK],5.0,784.24,155,1208,156.848,0.8,3,2
5941b606-bcc3-11ea-aa61-000d3a38a36f,Android App,Offline,2020-11-26,2021-03-24,2020-11-26,2021-03-24,1.0,1.0,264.84,259.98,"[ERKEK, KADIN]",2.0,524.8199999999999,69,187,262.40999999999997,0.5,2,0
a2a84502-31e5-11eb-860c-000d3a38a36f,Android App,Android App,2020-11-28,2021-04-19,2021-04-19,2020-11-28,1.0,1.0,180.49,71.99,[ERKEK],2.0,252.48000000000002,43,185,126.24000000000001,0.5,2,0
a16cc904-9886-11ea-b97a-000d3a38a36f,Android App,Offline,2020-05-16,2020-10-02,2020-06-29,2020-10-02,2.0,1.0,70.49,175.98,"[COCUK, AKTIFSPOR]",3.0,246.46999999999997,242,381,82.15666666666665,0.6666666666666666,0,2
1f72211a-a589-11e9-a2fc-000d3a38a36f,Android App,Mobile,2019-02-16,2021-02-21,2021-02-21,2019-02-16,2.0,1.0,59.99,191.97,[ERKEK],3.0,251.96,100,836,83.98666666666666,0.6666666666666666,2,2
7cd63764-9d47-11e9-9897-000d3a38a36f,Desktop,Offline,2017-03-07,2020-07-23,2017-03-07,2020-07-23,1.0,1.0,140.73,179.0,[KADIN],2.0,319.73,313,1547,159.865,0.5,0,1
7408f946-2f04-11eb-93e7-000d3a38a36f,Android App,Offline,2020-11-25,2021-02-08,2020-12-09,2021-02-08,9.0,1.0,140.88,2088.13,[AKTIFSPOR],10.0,2229.01,113,188,222.901,0.9,3,2
f7cc13ea-85df-11ea-a90b-000d3a38a36f,Mobile,Mobile,2020-07-10,2020-10-20,2020-10-20,2020-07-10,1.0,1.0,59.99,95.99,[KADIN],2.0,155.98,224,326,77.99,0.5,0,0
1a5564bc-da4a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-07,2021-05-09,2021-05-09,2020-01-03,4.0,4.0,107.11,491.94,[ERKEK],8.0,599.05,23,633,74.88125,0.5,1,0
ad8432b8-b0c4-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-04-15,2021-05-06,2021-05-06,2019-10-28,18.0,4.0,229.95,2965.91,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",22.0,3195.8599999999997,26,778,145.26636363636362,0.8181818181818182,3,2
fbedae98-ab60-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-12-24,2021-04-28,2021-04-28,2019-12-24,2.0,1.0,139.99,447.58,[AKTIFSPOR],3.0,587.5699999999999,34,525,195.85666666666665,0.6666666666666666,2,2
ffe5c7e8-ee12-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-15,2021-03-18,2021-03-18,2019-10-15,3.0,1.0,149.99,599.85,"[ERKEK, KADIN]",4.0,749.84,75,595,187.46,0.75,3,2
aee373c0-ab70-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-02-02,2020-10-09,2020-10-09,2019-08-03,8.0,1.0,59.98,1318.34,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",9.0,1378.32,235,1580,153.14666666666665,0.8888888888888888,3,2
fffacd34-ae14-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-10-14,2020-09-17,2020-09-17,2019-02-27,5.0,1.0,59.98,923.94,[ERKEK],6.0,983.9200000000001,257,961,163.98666666666668,0.8333333333333334,0,2
6c2d580a-b4e0-11ea-a78c-000d3a38a36f,Android App,Offline,2020-06-23,2021-01-27,2020-06-23,2021-01-27,1.0,1.0,149.99,207.92,"[KADIN, AKTIFSPOR]",2.0,357.90999999999997,125,343,178.95499999999998,0.5,2,0
62b88ff4-a5a7-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-16,2021-02-10,2021-02-10,2020-07-03,1.0,3.0,429.95,87.99,[AKTIFSPOR],4.0,517.9399999999999,111,836,129.48499999999999,0.25,1,0
bad2f360-d426-11ea-9838-000d3a38a36f,Mobile,Mobile,2020-08-01,2020-11-14,2020-11-14,2020-08-01,1.0,2.0,133.72,143.99,"[COCUK, KADIN]",3.0,277.71000000000004,199,304,92.57000000000001,0.3333333333333333,0,1
67d758f2-976a-11ea-a9c8-000d3a38a36f,Android App,Android App,2019-09-13,2021-03-18,2021-03-18,2020-12-23,6.0,2.0,493.21,1898.61,"[ERKEK, KADIN, AKTIFSPOR]",8.0,2391.8199999999997,75,627,298.97749999999996,0.75,3,0
35cc42fc-ab96-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-12-25,2020-12-30,2020-04-17,2020-12-30,2.0,5.0,858.25,219.74,[KADIN],7.0,1077.99,153,1254,153.99857142857144,0.2857142857142857,1,0
862f6f6e-8ea1-11ea-8f41-000d3a38a36f,Android App,Desktop,2020-05-05,2021-04-09,2021-04-09,2020-05-15,3.0,1.0,220.98,337.53,[],4.0,558.51,53,392,139.6275,0.75,2,0
5c6c8f88-adf9-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-05-06,2020-07-07,2020-05-06,2020-07-07,1.0,1.0,125.98,178.38,[KADIN],2.0,304.36,329,391,152.18,0.5,0,1
e9800e32-abdc-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-11,2020-12-09,2020-12-09,2020-08-08,2.0,2.0,134.96,185.97,"[COCUK, KADIN]",4.0,320.93,174,691,80.2325,0.5,0,0
104b2874-da1f-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-18,2021-04-24,2021-04-24,2020-12-15,7.0,2.0,208.47,977.42,"[ERKEK, KADIN]",9.0,1185.8899999999999,38,622,131.76555555555555,0.7777777777777778,3,0
be46afa0-e2d7-11e9-ad00-000d3a38a36f,Mobile,Mobile,2019-09-29,2020-06-26,2020-06-26,2019-09-29,2.0,2.0,239.98,340.16,"[AKTIFCOCUK, KADIN]",4.0,580.14,340,611,145.035,0.5,0,1
95a15fd0-2212-11ea-ba6f-000d3a38a36f,Desktop,Desktop,2019-08-30,2020-08-17,2020-08-17,2019-08-30,1.0,1.0,69.99,69.99,[AKTIFSPOR],2.0,139.98,288,641,69.99,0.5,0,1
9bdcc998-a58a-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-02-19,2020-07-14,2019-08-03,2020-07-14,2.0,1.0,140.73,316.43,[KADIN],3.0,457.15999999999997,322,833,152.38666666666666,0.6666666666666666,0,1
bc1752b0-a5c5-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-03-01,2021-01-08,2019-08-29,2021-01-08,2.0,1.0,139.87,447.97,[KADIN],3.0,587.84,144,823,195.9466666666667,0.6666666666666666,2,2
bcefe1e8-2b62-11ea-9d27-000d3a38a36f,Android App,Android App,2019-11-30,2021-05-02,2021-05-02,2019-11-30,6.0,1.0,99.99,912.57,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",7.0,1012.5600000000001,30,549,144.65142857142857,0.8571428571428571,3,2
719d5106-9faa-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-06-09,2020-09-30,2019-06-09,2020-09-30,1.0,1.0,80.49,194.9,[AKTIFCOCUK],2.0,275.39,244,723,137.695,0.5,0,0
728de640-b06f-11e9-9757-000d3a38a36f,Desktop,Desktop,2019-10-09,2020-07-07,2020-07-07,2019-10-09,1.0,1.0,454.88,319.98,[AKTIFSPOR],2.0,774.86,329,601,387.43,0.5,0,1
d3fde066-5b4a-11ea-95ad-000d3a38a36f,Ios App,Ios App,2020-01-18,2020-10-13,2020-10-13,2020-01-18,2.0,1.0,150.74,349.97,[ERKEK],3.0,500.71000000000004,231,500,166.90333333333334,0.6666666666666666,0,2
d45292fa-7f3a-11ea-80af-000d3a38a36f,Desktop,Offline,2020-04-15,2021-01-04,2020-04-15,2021-01-04,1.0,2.0,178.46,781.95,[KADIN],3.0,960.4100000000001,148,412,320.1366666666667,0.3333333333333333,1,0
37311606-6133-11ea-8dd8-000d3a38a36f,Android App,Android App,2019-03-04,2020-05-30,2020-05-30,2019-10-21,3.0,2.0,139.98,224.95,[COCUK],5.0,364.92999999999995,367,820,72.98599999999999,0.6,0,1
89e71dc2-a186-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-23,2021-04-21,2021-04-21,2019-02-23,1.0,1.0,149.98,302.96,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",2.0,452.93999999999994,41,829,226.46999999999997,0.5,2,0
e0a81e8e-6159-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-07-30,2020-09-26,2020-09-26,2020-07-30,3.0,1.0,39.99,737.38,"[ERKEK, COCUK, AKTIFSPOR]",4.0,777.37,248,306,194.3425,0.75,0,2
bbcd2744-526d-11ea-956d-000d3a38a36f,Android App,Android App,2020-01-14,2020-12-07,2020-12-07,2020-01-14,2.0,1.0,119.99,178.99,[KADIN],3.0,298.98,176,504,99.66000000000001,0.6666666666666666,2,2
5b010dc6-9de7-11e9-9897-000d3a38a36f,Ios App,Ios App,2018-09-14,2021-01-06,2021-01-06,2020-03-08,6.0,2.0,149.98,2624.78,"[ERKEK, COCUK]",8.0,2774.76,146,991,346.845,0.75,3,0
410a109a-18e2-11ea-9213-000d3a38a36f,Desktop,Offline,2019-11-23,2021-03-03,2019-11-24,2021-03-03,1.0,2.0,358.85,187.48,[],3.0,546.33,90,556,182.11,0.3333333333333333,1,0
c62c7a4c-a6be-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-09-08,2021-05-04,2021-05-04,2021-01-26,1.0,2.0,290.97,69.9,[ERKEK],3.0,360.87,28,632,120.29,0.3333333333333333,1,0
1c511e60-5e73-11eb-8dbd-000d3a38a36f,Mobile,Offline,2021-01-24,2021-02-02,2021-01-24,2021-02-02,1.0,1.0,240.97,203.98,[COCUK],2.0,444.95,119,128,222.475,0.5,2,0
8c9c8010-4768-11ea-b6c0-000d3a38a36f,Android App,Android App,2019-08-03,2021-03-19,2021-03-19,2019-09-04,1.0,3.0,639.88,127.49,[KADIN],4.0,767.37,74,668,191.8425,0.25,1,0
1f06689a-48df-11ea-b6c0-000d3a38a36f,Android App,Android App,2019-08-10,2021-05-18,2021-05-18,2019-08-10,4.0,1.0,489.92,706.9,"[ERKEK, COCUK]",5.0,1196.82,14,661,239.36399999999998,0.8,3,2
1ec73d9a-ac19-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2017-10-27,2020-12-28,2020-12-28,2019-12-12,7.0,2.0,152.97,1176.7,[],9.0,1329.67,155,1313,147.7411111111111,0.7777777777777778,3,2
775167d4-8d0e-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2020-08-26,2020-05-18,2020-08-26,4.0,2.0,110.98,236.96,[AKTIFCOCUK],6.0,347.94,279,394,57.99,0.6666666666666666,0,1
a467c882-98e7-11ea-b97a-000d3a38a36f,Android App,Offline,2020-05-17,2021-02-17,2020-05-17,2021-02-17,1.0,1.0,99.87,395.93,[KADIN],2.0,495.8,104,380,247.9,0.5,2,0
76d61254-a980-11e9-a2fc-000d3a38a36f,Android App,Offline,2016-12-14,2020-08-12,2016-12-14,2020-08-12,1.0,3.0,599.91,159.97,"[COCUK, KADIN]",4.0,759.88,293,1630,189.97,0.25,0,1
5f98c7e6-a8a2-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-08-29,2021-02-09,2021-02-09,2019-10-30,3.0,2.0,69.98,697.91,"[COCUK, AKTIFSPOR]",5.0,767.89,112,642,153.578,0.6,2,0
f62eb400-1e58-11ea-8bf2-000d3a38a36f,Mobile,Mobile,2019-02-15,2021-01-24,2021-01-24,2019-10-04,1.0,3.0,254.93,137.98,"[AKTIFCOCUK, COCUK]",4.0,392.90999999999997,128,837,98.22749999999999,0.25,1,0
5b8e9c66-abae-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-01-14,2020-06-23,2018-01-14,2020-06-23,1.0,3.0,751.6,85.0,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",4.0,836.6,343,1234,209.15,0.25,0,1
64d82392-e7c0-11ea-8f44-000d3a38a36f,Android App,Android App,2021-03-29,2021-05-07,2021-05-07,2021-03-29,1.0,1.0,130.06,160.43,"[COCUK, KADIN]",2.0,290.49,25,64,145.245,0.5,2,0
fd37faf6-1d7f-11ea-a490-000d3a38a36f,Ios App,Ios App,2019-08-31,2021-01-15,2021-01-15,2019-08-31,1.0,1.0,89.98,317.98,[ERKEK],2.0,407.96000000000004,137,640,203.98000000000002,0.5,2,0
36a8ebb2-60ef-11ea-8dd8-000d3a38a36f,Android App,Android App,2018-03-21,2021-02-13,2021-02-13,2019-11-18,9.0,1.0,89.99,1355.29,[AKTIFSPOR],10.0,1445.28,108,1168,144.528,0.9,3,2
dac8213a-031b-11eb-8ffc-000d3a38a36f,Mobile,Mobile,2020-09-30,2021-01-17,2021-01-17,2020-09-30,2.0,1.0,49.99,414.86,"[ERKEK, KADIN]",3.0,464.85,135,244,154.95000000000002,0.6666666666666666,2,2
16615d60-51ba-11ea-a243-000d3a38a36f,Android App,Offline,2019-12-05,2020-10-01,2020-05-15,2020-10-01,1.0,2.0,345.47,69.99,[ERKEK],3.0,415.46000000000004,243,544,138.48666666666668,0.3333333333333333,0,1
ca8d67d0-d892-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-09-16,2021-05-21,2021-05-21,2019-09-16,1.0,1.0,119.98,110.79,[KADIN],2.0,230.77,11,624,115.385,0.5,2,0
541ddfd8-a987-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-11-28,2021-03-03,2019-11-28,2021-03-03,1.0,1.0,124.98,209.98,[KADIN],2.0,334.96,90,551,167.48,0.5,2,0
3bbec976-a562-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-12,2021-01-29,2021-01-29,2020-02-16,3.0,2.0,120.48,479.47,[],5.0,599.95,123,993,119.99000000000001,0.6,2,0
bd2bd0d0-22d5-11ea-8523-000d3a38a36f,Android App,Offline,2019-11-29,2021-05-24,2021-01-14,2021-05-24,2.0,2.0,179.98,204.28,[AKTIFSPOR],4.0,384.26,8,550,96.065,0.5,2,0
1ac46a6c-a5be-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2015-06-20,2020-11-14,2020-11-14,2019-03-16,9.0,1.0,242.98,849.88,"[ERKEK, KADIN, AKTIFSPOR]",10.0,1092.86,199,2173,109.28599999999999,0.9,3,2
a8ea4b50-a97d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-11-16,2021-04-14,2016-11-16,2021-04-14,2.0,1.0,169.98,477.6,[COCUK],3.0,647.58,48,1658,215.86,0.6666666666666666,2,2
0da99f9e-ad09-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-02,2021-04-09,2018-06-02,2021-04-09,1.0,5.0,609.43,149.99,"[KADIN, AKTIFSPOR]",6.0,759.42,53,1095,126.57,0.16666666666666666,1,0
dba269d4-709b-11ea-8021-000d3a38a36f,Mobile,Offline,2020-06-21,2020-11-11,2020-06-21,2020-11-11,1.0,2.0,210.47,52.49,"[AKTIFCOCUK, COCUK, KADIN]",3.0,262.96,202,345,87.65333333333332,0.3333333333333333,0,1
91eaf398-a5c0-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-11-22,2020-10-10,2020-10-10,2019-07-13,13.0,1.0,79.97,1877.09,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",14.0,1957.06,234,1287,139.79,0.9285714285714286,3,2
e7e138f8-a4cf-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-05-24,2020-12-15,2020-12-15,2019-05-24,2.0,1.0,49.99,367.98,[ERKEK],3.0,417.97,168,739,139.32333333333335,0.6666666666666666,2,2
253f20fa-5b20-11ea-a2bf-000d3a38a36f,Android App,Android App,2019-07-02,2021-04-27,2021-04-27,2020-02-14,1.0,2.0,135.97,110.05,[AKTIFSPOR],3.0,246.01999999999998,35,700,82.00666666666666,0.3333333333333333,1,0
88f50d9e-543b-11ea-b1db-000d3a38a36f,Mobile,Mobile,2020-01-11,2020-05-30,2020-05-30,2020-01-11,1.0,1.0,199.99,89.99,[KADIN],2.0,289.98,367,507,144.99,0.5,0,1
3f6ecaf4-ac28-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-03-24,2020-07-07,2018-03-24,2020-07-07,1.0,1.0,90.49,149.97,[KADIN],2.0,240.45999999999998,329,1165,120.22999999999999,0.5,0,1
8889bc66-a562-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-10-29,2021-05-21,2021-05-21,2019-10-29,1.0,1.0,129.99,181.49,[ERKEK],2.0,311.48,11,581,155.74,0.5,2,0
db5a72a0-aaad-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-06-19,2020-11-14,2020-11-14,2019-09-15,8.0,2.0,349.97,761.12,[ERKEK],10.0,1111.0900000000001,199,1443,111.10900000000001,0.8,3,2
ce965ba8-1da1-11ea-8bf2-000d3a38a36f,Mobile,Mobile,2019-06-26,2021-02-22,2021-02-22,2019-06-26,2.0,1.0,249.99,405.04,"[AKTIFCOCUK, COCUK, KADIN]",3.0,655.03,99,706,218.34333333333333,0.6666666666666666,2,2
502521b4-fd99-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-11-02,2021-05-10,2021-05-10,2020-03-15,3.0,3.0,390.71,304.97,"[COCUK, AKTIFSPOR]",6.0,695.6800000000001,22,577,115.94666666666667,0.5,1,0
7dad40f8-a8d0-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-05-18,2020-07-16,2016-05-18,2020-07-16,1.0,4.0,547.66,89.99,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",5.0,637.65,320,1840,127.53,0.2,0,1
8a67d1e4-12b8-11ea-a001-000d3a38a36f,Android App,Android App,2019-04-08,2021-05-07,2021-05-07,2020-01-19,1.0,2.0,235.72,119.99,[],3.0,355.71,25,785,118.57,0.3333333333333333,1,0
f8dac5f0-a2ba-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-17,2021-03-02,2021-03-02,2021-01-04,16.0,5.0,713.41,4380.95,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",21.0,5094.36,91,807,242.5885714285714,0.7619047619047619,3,2
c0459230-a222-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-06,2021-05-27,2021-05-27,2019-03-06,1.0,1.0,164.97,295.2,[AKTIFSPOR],2.0,460.16999999999996,5,818,230.08499999999998,0.5,2,0
b163d796-30be-11eb-8deb-000d3a38a36f,Mobile,Mobile,2020-11-27,2021-05-17,2021-05-17,2020-11-27,2.0,1.0,390.74,232.48,[AKTIFSPOR],3.0,623.22,15,186,207.74,0.6666666666666666,2,0
3991df04-d707-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-09-12,2021-05-30,2021-05-30,2021-04-26,1.0,2.0,319.97,319.99,[AKTIFSPOR],3.0,639.96,2,628,213.32000000000002,0.3333333333333333,1,0
49d40c04-a7df-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2015-01-16,2021-05-25,2021-05-25,2020-02-05,16.0,1.0,109.99,2337.96,"[ERKEK, AKTIFSPOR]",17.0,2447.95,7,2328,143.99705882352941,0.9411764705882353,3,2
44c30bb0-a812-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2015-03-05,2020-07-12,2020-07-12,2020-03-06,2.0,1.0,260.73,226.38,[ERKEK],3.0,487.11,324,2280,162.37,0.6666666666666666,0,1
503a9886-2289-11ea-8523-000d3a38a36f,Android App,Android App,2019-04-15,2021-05-10,2021-05-10,2020-01-28,2.0,3.0,369.95,454.92,[AKTIFSPOR],5.0,824.87,22,778,164.974,0.4,1,0
93559b42-cc17-11ea-b305-000d3a38a36f,Mobile,Mobile,2020-07-21,2021-04-04,2021-04-04,2020-07-21,1.0,1.0,369.97,41.99,"[AKTIFCOCUK, AKTIFSPOR]",2.0,411.96000000000004,58,315,205.98000000000002,0.5,2,0
23d60c26-ab42-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-10-22,2021-04-09,2017-10-22,2021-04-09,1.0,4.0,204.96,159.95,[COCUK],5.0,364.90999999999997,53,1318,72.982,0.2,1,0
79853f36-a2b7-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-03-17,2021-05-10,2021-05-10,2019-03-17,1.0,1.0,239.0,309.9,[],2.0,548.9,22,807,274.45,0.5,2,0
35e9ddf0-a45f-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-21,2020-06-09,2020-06-09,2019-06-17,1.0,2.0,279.96,99.99,[AKTIFSPOR],3.0,379.95,357,772,126.64999999999999,0.3333333333333333,0,1
4250cc52-ae82-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-10-15,2021-05-29,2021-05-29,2019-09-02,3.0,1.0,79.99,615.87,[COCUK],4.0,695.86,3,960,173.965,0.75,3,2
ef9da7a4-4f68-11ea-99ba-000d3a38a36f,Android App,Android App,2019-12-04,2020-05-30,2020-05-30,2019-12-04,2.0,1.0,99.99,192.48,[AKTIFCOCUK],3.0,292.46999999999997,367,545,97.49,0.6666666666666666,0,1
a37f4760-b12a-11e9-9757-000d3a38a36f,Android App,Android App,2015-07-04,2021-03-10,2021-03-10,2020-11-15,28.0,6.0,673.91,3279.62,"[AKTIFCOCUK, ERKEK]",34.0,3953.5299999999997,83,2159,116.28029411764705,0.8235294117647058,3,2
6ee94212-c4ed-11ea-98f7-000d3a38a36f,Android App,Android App,2020-07-10,2021-02-14,2021-02-14,2021-02-01,1.0,2.0,181.36,159.99,"[ERKEK, KADIN]",3.0,341.35,107,326,113.78333333333335,0.3333333333333333,1,0
